candidate_genes,disease,celltype,y,user_question,full_query
"['ATG12', 'AGBL5', 'UBE2Q1', 'SEC11A', 'HLA-C']",rheumatoid arthritis,natural killer cell,HLA-C,"Among the genes ATG12, AGBL5, UBE2Q1, SEC11A, and HLA-C, which exhibits the highest specificity in natural killer cells for potential targeted intervention in rheumatoid arthritis?","Among the genes ATG12, AGBL5, UBE2Q1, SEC11A, and HLA-C, which exhibits the highest specificity in natural killer cells for potential targeted intervention in rheumatoid arthritis? Identify validated therapeutic targets for rheumatoid arthritis (RA) and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and natural killer cell–activated genes in PINNACLE to define the cell-type–specific RA targets. Compute the average embedding of this overlapping set and calculate the cosine similarity between this average and each target’s embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based justification for its biological relevance."
"['NFKBIA', 'IQSEC1', 'MCTP1', 'OR2AT4', 'MARCHF10-DT']",rheumatoid arthritis,natural killer cell,NFKBIA,"Among the genes NFKBIA, IQSEC1, MCTP1, OR2AT4, and MARCHF10-DT, which exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis?","Among the genes NFKBIA, IQSEC1, MCTP1, OR2AT4, and MARCHF10-DT, which exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis? Identify the validated therapeutic targets for rheumatoid arthritis and retrieve their cell-type–specific embeddings from PINNACLE. Then, from the natural killer cell–activated genes available in PINNACLE, determine the overlapping set with these targets to obtain cell-type–specific rheumatoid arthritis targets. Compute the average embedding of this set and calculate the cosine similarity of each gene to this average. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['STAP1', 'WDR25', 'FOS', 'PCA3', 'LINC01427']",rheumatoid arthritis,natural killer cell,FOS,"Which gene among STAP1, WDR25, FOS, PCA3, and LINC01427 exhibits the highest specificity for natural killer cells, making it the most promising candidate for targeted therapeutic intervention in rheumatoid arthritis?","Which gene among STAP1, WDR25, FOS, PCA3, and LINC01427 exhibits the highest specificity for natural killer cells, making it the most promising candidate for targeted therapeutic intervention in rheumatoid arthritis? Identify therapeutically validated targets for rheumatoid arthritis and retrieve their cell type–specific embeddings from the PINNACLE dataset. Next, determine which natural killer cell–activated genes in PINNACLE overlap with these targets, representing the cell type–specific candidates for rheumatoid arthritis. Compute the average embedding for this overlapping set, then calculate the cosine similarity between this reference vector and each individual gene embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['PRDM10', 'PCNP', 'LRP8', 'CHD1L', 'JAK1']",rheumatoid arthritis,natural killer cell,JAK1,"Among the genes PRDM10, PCNP, LRP8, CHD1L, and JAK1, which exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis?","Among the genes PRDM10, PCNP, LRP8, CHD1L, and JAK1, which exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis? Identify the validated therapeutic targets for rheumatoid arthritis and extract their cell-type-specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the natural killer cell-activated genes present in PINNACLE, forming the cell-type-specific target set for rheumatoid arthritis. Compute the average embedding for this overlapping set as a reference profile, and calculate the cosine similarity between this profile and each individual target embedding. If a single gene displays a markedly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ACTB', 'GPAT4', 'LINC01485', 'ENO4', 'ZNF396']",rheumatoid arthritis,natural killer cell,ACTB,"Which gene among ACTB, GPAT4, LINC01485, ENO4, and ZNF396 exhibits the highest cell-type specificity in natural killer cells as a potential target for rheumatoid arthritis?","Which gene among ACTB, GPAT4, LINC01485, ENO4, and ZNF396 exhibits the highest cell-type specificity in natural killer cells as a potential target for rheumatoid arthritis? Identify verified therapeutic targets for rheumatoid arthritis and obtain their cell type–specific embeddings from PINNACLE. Next, determine which natural killer cell–activated genes from PINNACLE overlap with these targets. For the overlapping set, calculate the average embedding and then compute the cosine similarity between this average and each individual target embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['CSAD', 'LRRC43', 'ZDHHC13', 'FOS', 'GSTZ1']",rheumatoid arthritis,natural killer cell,FOS,"Which gene among CSAD, LRRC43, ZDHHC13, FOS, and GSTZ1 exhibits the highest cell-type specificity in natural killer cells, making it the most promising candidate target for rheumatoid arthritis?","Which gene among CSAD, LRRC43, ZDHHC13, FOS, and GSTZ1 exhibits the highest cell-type specificity in natural killer cells, making it the most promising candidate target for rheumatoid arthritis? Identify the validated therapeutic targets for rheumatoid arthritis and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the intersection between these targets and the natural killer cell-activated genes from PINNACLE, defining the cell-type–specific targets for rheumatoid arthritis. Calculate the average embedding of these overlapping genes as a reference, and then compute the cosine similarity between the reference and each individual target. Finally, if one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['ZNF202', 'JAK1', 'NRBF2', 'RIMBP2', 'HACD4']",rheumatoid arthritis,natural killer cell,JAK1,"Among ZNF202, JAK1, NRBF2, RIMBP2, and HACD4, which gene exhibits the highest expression specificity in natural killer cells for potential rheumatoid arthritis targeting?","Among ZNF202, JAK1, NRBF2, RIMBP2, and HACD4, which gene exhibits the highest expression specificity in natural killer cells for potential rheumatoid arthritis targeting? Identify the confirmed therapeutic targets for rheumatoid arthritis and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the natural killer cell–activated genes in PINNACLE. Using the overlapping set, compute the average embedding and then calculate the cosine similarity between this average and the embedding of each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['BTF3L4', 'TRA2B', 'HECTD2', 'SLU7', 'HLA-C']",rheumatoid arthritis,natural killer cell,HLA-C,"Which gene among BTF3L4, TRA2B, HECTD2, SLU7, and HLA-C exhibits the highest specificity for natural killer cells in the context of rheumatoid arthritis?","Which gene among BTF3L4, TRA2B, HECTD2, SLU7, and HLA-C exhibits the highest specificity for natural killer cells in the context of rheumatoid arthritis? Identify the verified therapeutic targets for rheumatoid arthritis and extract their cell-type–specific embeddings from the PINNACLE database. Then, determine which genes activated in natural killer cells in PINNACLE overlap with these targets. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference embedding and each individual target embedding. If one gene exhibits a notably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['USP8', 'KRT73', 'ACTB', 'MPHOSPH6', 'GNPTG']",rheumatoid arthritis,natural killer cell,ACTB,"Among the genes USP8, KRT73, ACTB, MPHOSPH6, and GNPTG, which shows the highest cell-type specificity in natural killer cells, making it the most promising candidate for targeted intervention in rheumatoid arthritis?","Among the genes USP8, KRT73, ACTB, MPHOSPH6, and GNPTG, which shows the highest cell-type specificity in natural killer cells, making it the most promising candidate for targeted intervention in rheumatoid arthritis? Identify the verified therapeutic targets for rheumatoid arthritis and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which natural killer cell‐activated genes in PINNACLE overlap with these targets to generate a list of cell-type–specific candidates. Compute the average embedding for this overlapping set as a reference and calculate the cosine similarity between the reference and each individual candidate. If one gene exhibits notably higher similarity than the others, designate it as the primary candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CYP3A43', 'C8orf34', 'NFKBIA', 'HSFX4', 'PRRG1']",rheumatoid arthritis,natural killer cell,NFKBIA,"Among the following genes—CYP3A43, C8orf34, NFKBIA, HSFX4, and PRRG1—which one exhibits the highest natural killer cell-type specificity relevant for rheumatoid arthritis targeting?","Among the following genes—CYP3A43, C8orf34, NFKBIA, HSFX4, and PRRG1—which one exhibits the highest natural killer cell-type specificity relevant for rheumatoid arthritis targeting? Identify validated therapeutic targets for rheumatoid arthritis and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the intersection between these targets and the natural killer cell-activated genes listed in PINNACLE. For the overlapping genes, compute the average embedding as a reference, then calculate the cosine similarity between this reference and each individual gene embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance in rheumatoid arthritis."
"['SEC24A', 'ANO7', 'C1orf56', 'NRAV', 'FOS']",rheumatoid arthritis,natural killer cell,FOS,"Which gene—SEC24A, ANO7, C1orf56, NRAV, or FOS—exhibits the highest cell-type specificity in natural killer cells, making it the most promising candidate for targeting in rheumatoid arthritis research?","Which gene—SEC24A, ANO7, C1orf56, NRAV, or FOS—exhibits the highest cell-type specificity in natural killer cells, making it the most promising candidate for targeting in rheumatoid arthritis research? Identify the therapeutically validated targets for rheumatoid arthritis and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine the overlap between these targets and the natural killer cell activation-associated genes from PINNACLE. Calculate the average embedding for this overlapping gene set, then compute the cosine similarity between this average embedding and each individual target’s embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in rheumatoid arthritis."
"['NPAS2', 'NFKBIA', 'GTPBP1', 'NUMA1', 'GDF11']",rheumatoid arthritis,natural killer cell,NFKBIA,"Which gene among NPAS2, NFKBIA, GTPBP1, NUMA1, and GDF11 exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis?","Which gene among NPAS2, NFKBIA, GTPBP1, NUMA1, and GDF11 exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis? Determine the verified therapeutic targets for rheumatoid arthritis using PINNACLE and extract their cell-type–specific embeddings. Next, identify which of these targets overlap with the natural killer cell–activated genes available in PINNACLE, designating the intersecting set as the cell-type–specific rheumatoid arthritis targets. Compute the average embedding for this set and calculate the cosine similarity between this average and the embedding of each individual gene. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ACTB', 'RPUSD2', 'MGRN1', 'IGHV2-5', 'GRIN3B']",rheumatoid arthritis,natural killer cell,ACTB,"Which gene—ACTB, RPUSD2, MGRN1, IGHV2-5, or GRIN3B—shows the greatest cell-type specificity in natural killer cells relevant to rheumatoid arthritis targeting?","Which gene—ACTB, RPUSD2, MGRN1, IGHV2-5, or GRIN3B—shows the greatest cell-type specificity in natural killer cells relevant to rheumatoid arthritis targeting? Identify the validated therapeutic targets for rheumatoid arthritis and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the natural killer cell-activated genes catalogued in PINNACLE. Compute the average embedding for the overlapping set, and then calculate the cosine similarity between this average embedding and each individual target embedding. Finally, nominate the gene with a markedly higher similarity as the top candidate, providing a concise, evidence-based rationale for its biological relevance."
"['MIRLET7A1HG', 'JAK1', 'PRR16', 'ZBTB38', 'STRBP']",rheumatoid arthritis,natural killer cell,JAK1,"Which gene among MIRLET7A1HG, JAK1, PRR16, ZBTB38, and STRBP exhibits the highest specificity for natural killer cells and represents the most promising therapeutic target for rheumatoid arthritis?","Which gene among MIRLET7A1HG, JAK1, PRR16, ZBTB38, and STRBP exhibits the highest specificity for natural killer cells and represents the most promising therapeutic target for rheumatoid arthritis? Identify the validated therapeutic targets for rheumatoid arthritis and extract their cell-type–specific embeddings from PINNACLE. Then, determine which natural killer cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific rheumatoid arthritis targets. Compute the average embedding for this set and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['EVC2', 'HLA-C', 'CHCHD1', 'CFAP36', 'IP6K1']",rheumatoid arthritis,natural killer cell,HLA-C,"Which gene among EVC2, HLA-C, CHCHD1, CFAP36, and IP6K1 exhibits the highest natural killer cell-specific expression relevant to rheumatoid arthritis?","Which gene among EVC2, HLA-C, CHCHD1, CFAP36, and IP6K1 exhibits the highest natural killer cell-specific expression relevant to rheumatoid arthritis? Identify the confirmed therapeutic targets for rheumatoid arthritis and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which natural killer cell activation genes in PINNACLE overlap with these targets to define the cell-type–specific subset. Compute the average embedding of this overlapping set and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
