candidate_genes,disease,celltype,y,user_question,full_query
"['TOP2A', 'MST1R', 'HEATR6-DT', 'PYGB', 'ACTB']",rheumatoid arthritis,natural killer cell,ACTB,"Which gene—TOP2A, MST1R, HEATR6-DT, PYGB, or ACTB—displays the highest natural killer cell–specific expression, making it the best candidate for targeting rheumatoid arthritis?","Which gene—TOP2A, MST1R, HEATR6-DT, PYGB, or ACTB—displays the highest natural killer cell–specific expression, making it the best candidate for targeting rheumatoid arthritis? Identify the validated therapeutic targets for rheumatoid arthritis and extract their cell-type–specific embeddings from PINNACLE. Next, determine which natural killer cell–activated genes in PINNACLE overlap with these targets, establishing a set of cell-type–specific rheumatoid arthritis targets. Calculate the average embedding for this overlapping set to serve as a reference, then compute the cosine similarity between this reference and the embedding for each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TTC9', 'TANC2', 'NOMO2', 'FOS', 'MED15']",rheumatoid arthritis,natural killer cell,FOS,"Among TTC9, TANC2, NOMO2, FOS, and MED15, which gene demonstrates the greatest cell-type specificity in natural killer cells in the context of rheumatoid arthritis?","Among TTC9, TANC2, NOMO2, FOS, and MED15, which gene demonstrates the greatest cell-type specificity in natural killer cells in the context of rheumatoid arthritis? Identify experimentally validated therapeutic targets for rheumatoid arthritis and obtain their cell-type-specific embeddings from the PINNACLE database. Next, determine which natural killer cell-activated genes in PINNACLE overlap with these targets, thereby defining the set of cell-type-specific targets. Compute the average embedding for this overlapping set as a reference, and then calculate the cosine similarity between the reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MAMDC2', 'ZNF341-AS1', 'JAK1', 'CPAMD8', 'SLC30A7']",rheumatoid arthritis,natural killer cell,JAK1,"Among the genes MAMDC2, ZNF341-AS1, JAK1, CPAMD8, and SLC30A7, which one exhibits the most specific expression in natural killer cells relevant to rheumatoid arthritis targeting?","Among the genes MAMDC2, ZNF341-AS1, JAK1, CPAMD8, and SLC30A7, which one exhibits the most specific expression in natural killer cells relevant to rheumatoid arthritis targeting? Identify the validated therapeutic targets for rheumatoid arthritis and retrieve their cell-type–specific embeddings from PINNACLE. Then, determine which of the natural killer cell–activated genes in PINNACLE overlap with these targets. For the overlapping set, compute the average embedding as a reference, and calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['LINC01135', 'UVSSA', 'SDR42E1', 'NFKBIA', 'CLK4']",rheumatoid arthritis,natural killer cell,NFKBIA,"Which gene among LINC01135, UVSSA, SDR42E1, NFKBIA, and CLK4 exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis?","Which gene among LINC01135, UVSSA, SDR42E1, NFKBIA, and CLK4 exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis? For rheumatoid arthritis, identify the verified therapeutic targets and retrieve their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with the natural killer cell–activated genes in PINNACLE to define a set of cell-type–specific targets. Compute the average embedding for this set and calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['UNC5B', 'MCF2', 'ACTB', 'NUGGC', 'YIF1B']",rheumatoid arthritis,natural killer cell,ACTB,"Among the genes UNC5B, MCF2, ACTB, NUGGC, and YIF1B, which exhibits the highest natural killer cell-type specificity in the context of rheumatoid arthritis?","Among the genes UNC5B, MCF2, ACTB, NUGGC, and YIF1B, which exhibits the highest natural killer cell-type specificity in the context of rheumatoid arthritis? Identify validated therapeutic targets for rheumatoid arthritis and extract their cell-type-specific embeddings from PINNACLE. Next, determine which natural killer cell–activated genes in PINNACLE overlap with these targets to define cell-type-specific targets for the disease. Compute the average embedding of this overlap set, then calculate the cosine similarity between the average embedding and each individual embedding. If one gene displays a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in rheumatoid arthritis."
"['ABCC5', 'FAM3C', 'FOS', 'TMEM244', 'TRBV25-1']",rheumatoid arthritis,natural killer cell,FOS,"Which gene among ABCC5, FAM3C, FOS, TMEM244, and TRBV25-1 demonstrates the highest natural killer cell–specific expression relevant to targeting rheumatoid arthritis?","Which gene among ABCC5, FAM3C, FOS, TMEM244, and TRBV25-1 demonstrates the highest natural killer cell–specific expression relevant to targeting rheumatoid arthritis? Identify the validated therapeutic targets for rheumatoid arthritis and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of the natural killer cell–activated genes in PINNACLE overlap with these targets to define the cell-type–specific RA targets. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in rheumatoid arthritis."
"['FBXO8', 'RARA', 'HLA-C', 'ABHD1', 'CTSV']",rheumatoid arthritis,natural killer cell,HLA-C,"Which gene among FBXO8, RARA, HLA-C, ABHD1, and CTSV exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis?","Which gene among FBXO8, RARA, HLA-C, ABHD1, and CTSV exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis? Identify the validated therapeutic targets for rheumatoid arthritis and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine which targets overlap with the set of genes activated in natural killer cells, thereby defining the cell-type–specific targets relevant to rheumatoid arthritis. Compute the average embedding for these overlapping genes, and then calculate the cosine similarity between this average and the embedding of each individual target. If one gene demonstrates a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['JAK1', 'H2BC8', 'ADGRB2', 'OTUD1', 'CETN2']",rheumatoid arthritis,natural killer cell,JAK1,"Among the candidate genes JAK1, H2BC8, ADGRB2, OTUD1, and CETN2, which one exhibits the highest natural killer cell-specific expression relevant to targeting rheumatoid arthritis?","Among the candidate genes JAK1, H2BC8, ADGRB2, OTUD1, and CETN2, which one exhibits the highest natural killer cell-specific expression relevant to targeting rheumatoid arthritis? Identify the verified therapeutic targets for rheumatoid arthritis and extract their cell type–specific embeddings from PINNACLE. Next, determine which targets overlap with genes activated in natural killer cells to define a set of cell type–specific rheumatoid arthritis targets. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference vector and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['FOS', 'CLIP4', 'LINC01531', 'PSTK', 'ABCD2']",rheumatoid arthritis,natural killer cell,FOS,"Which gene among FOS, CLIP4, LINC01531, PSTK, and ABCD2 exhibits the highest specificity in natural killer cells for targeting rheumatoid arthritis?","Which gene among FOS, CLIP4, LINC01531, PSTK, and ABCD2 exhibits the highest specificity in natural killer cells for targeting rheumatoid arthritis? Identify the verified therapeutic targets for rheumatoid arthritis and obtain their corresponding cell-type–specific embeddings from PINNACLE. Then, determine which of these overlap with the natural killer cell–activated genes in PINNACLE to define the cell-type–specific targets. Compute the average embedding of this overlapping set, and calculate the cosine similarity between this reference and each individual target gene. Finally, if one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['AP2B1', 'PCNT', 'ASPHD1', 'NFKBIA', 'SPRY3']",rheumatoid arthritis,natural killer cell,NFKBIA,"Which gene among AP2B1, PCNT, ASPHD1, NFKBIA, and SPRY3 exhibits the highest cell-type specificity in natural killer cells, making it the most promising candidate for targeting rheumatoid arthritis?","Which gene among AP2B1, PCNT, ASPHD1, NFKBIA, and SPRY3 exhibits the highest cell-type specificity in natural killer cells, making it the most promising candidate for targeting rheumatoid arthritis? Identify the verified therapeutic targets for rheumatoid arthritis and extract their cell-type–specific embeddings from PINNACLE. Next, determine which natural killer cell-activated genes in PINNACLE overlap with these targets; this set represents the cell-type–specific targets for rheumatoid arthritis. Compute the average embedding of these genes as a reference, and then calculate the cosine similarity between this reference and each individual target. If one gene exhibits a distinctly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based explanation for its biological relevance."
"['APOL4', 'CEND1', 'WIPI1', 'NAE1', 'HLA-C']",rheumatoid arthritis,natural killer cell,HLA-C,"Among APOL4, CEND1, WIPI1, NAE1, and HLA-C, which gene demonstrates the greatest specificity of expression in natural killer cells for potential therapeutic targeting of rheumatoid arthritis?","Among APOL4, CEND1, WIPI1, NAE1, and HLA-C, which gene demonstrates the greatest specificity of expression in natural killer cells for potential therapeutic targeting of rheumatoid arthritis? Using the verified therapeutic targets for rheumatoid arthritis, retrieve their cell-type–specific embeddings from PINNACLE. Identify the genes that overlap with natural killer cell-activated genes in the database, defining this subset as cell-type–specific targets. Compute the average embedding for these targets and calculate the cosine similarity between this average and each individual target. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ACTB', 'SGSM1', 'POLR3E', 'MGAT1', 'TMEM210']",rheumatoid arthritis,natural killer cell,ACTB,"Which gene among ACTB, SGSM1, POLR3E, MGAT1, and TMEM210 exhibits the highest specificity for natural killer cells and represents the most promising target for rheumatoid arthritis?","Which gene among ACTB, SGSM1, POLR3E, MGAT1, and TMEM210 exhibits the highest specificity for natural killer cells and represents the most promising target for rheumatoid arthritis? Using established therapeutic targets for rheumatoid arthritis and the cell-type specific embeddings from PINNACLE, identify the subset overlapping with natural killer cell-activated genes. Calculate the average embedding for these overlapping targets and determine the cosine similarity between this reference and each individual target. If one gene displays a significantly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based explanation for its biological relevance."
"['ZNF212', 'MAP3K2-DT', 'JAK1', 'ZC2HC1A', 'SLIT2']",rheumatoid arthritis,natural killer cell,JAK1,"Which gene among ZNF212, MAP3K2-DT, JAK1, ZC2HC1A, and SLIT2 demonstrates the highest specificity for natural killer cells as a potential target in rheumatoid arthritis?","Which gene among ZNF212, MAP3K2-DT, JAK1, ZC2HC1A, and SLIT2 demonstrates the highest specificity for natural killer cells as a potential target in rheumatoid arthritis? Identify the verified therapeutic targets for rheumatoid arthritis and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which of the natural killer cell–activated genes in PINNACLE overlap with these targets; designate this overlapping set as the rheumatoid arthritis cell-type–specific targets. Calculate the average embedding of this set and then compute the cosine similarity between this average and each individual target’s embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['HLA-C', 'ZNF213', 'C1QTNF2', 'NHLRC1', 'ROBO3']",rheumatoid arthritis,natural killer cell,HLA-C,"Among the candidate genes HLA-C, ZNF213, C1QTNF2, NHLRC1, and ROBO3, which gene exhibits the highest cell-type specificity in natural killer cells relevant to rheumatoid arthritis?","Among the candidate genes HLA-C, ZNF213, C1QTNF2, NHLRC1, and ROBO3, which gene exhibits the highest cell-type specificity in natural killer cells relevant to rheumatoid arthritis? Identify the validated therapeutic targets for rheumatoid arthritis and extract their cell-type–specific embeddings from PINNACLE. Next, among the natural killer cell-activated genes within PINNACLE, determine the subset that overlaps with these targets. Compute the average embedding of this overlapping set as a reference point, and then calculate the cosine similarity between this reference and each individual target gene. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PNRC2', 'ARL6', 'FOS', 'ZNF252P-AS1', 'A1BG-AS1']",rheumatoid arthritis,natural killer cell,FOS,"Among the genes PNRC2, ARL6, FOS, ZNF252P-AS1, and A1BG-AS1, which one exhibits the highest specificity in natural killer cells, making it the strongest candidate for targeting rheumatoid arthritis?","Among the genes PNRC2, ARL6, FOS, ZNF252P-AS1, and A1BG-AS1, which one exhibits the highest specificity in natural killer cells, making it the strongest candidate for targeting rheumatoid arthritis? Identify the validated therapeutic targets for rheumatoid arthritis and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which natural killer cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific therapeutic candidates. Compute the average embedding for this overlapping set and then calculate the cosine similarity between this average and each individual target embedding. If one gene shows a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['USP43', 'MFF-DT', 'DTWD1', 'TSHZ2', 'ACTB']",rheumatoid arthritis,natural killer cell,ACTB,"Which gene among USP43, MFF-DT, DTWD1, TSHZ2, and ACTB exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis?","Which gene among USP43, MFF-DT, DTWD1, TSHZ2, and ACTB exhibits the highest cell-type specificity in natural killer cells for targeting rheumatoid arthritis? Identify the validated therapeutic targets for rheumatoid arthritis and extract their cell-type–specific embeddings from PINNACLE. Next, determine which natural killer cell–activated genes within PINNACLE overlap with these targets to compile a set of cell-type–specific targets. Compute the average embedding of this set and calculate the cosine similarity between the average reference and each individual target. If one gene displays a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['NT5DC3', 'NFKBIA', 'WDR18', 'CDK7', 'TAS2R46']",rheumatoid arthritis,natural killer cell,NFKBIA,"Which gene among NT5DC3, NFKBIA, WDR18, CDK7, and TAS2R46 exhibits the highest specificity in natural killer cells, making it the most promising target for rheumatoid arthritis intervention?","Which gene among NT5DC3, NFKBIA, WDR18, CDK7, and TAS2R46 exhibits the highest specificity in natural killer cells, making it the most promising target for rheumatoid arthritis intervention? Identify the verified therapeutic targets for rheumatoid arthritis within the PINNACLE dataset and extract their cell-type–specific embeddings. Next, determine the overlap between these targets and the natural killer cell–activated genes represented in PINNACLE to define the cell-type–specific therapeutic targets. Calculate the average embedding of this overlapping gene set and then compute the cosine similarity between this average embedding and each individual target embedding. If one gene exhibits a significantly higher cosine similarity compared to all others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
